timediff_ms,proto,srcIP,srcPort,dstIP,dstPort
2353,6,172.16.133.36,65072,216.115.219.126,443
2353,6,172.16.133.92,57614,67.217.66.244,443
2354,6,172.16.133.49,54981,67.217.64.65,443
2354,6,172.16.133.49,54983,67.217.64.64,443
2356,6,172.16.133.67,51811,23.33.47.100,443
2359,6,172.16.133.50,50691,216.137.33.57,443
2359,6,172.16.133.50,50692,216.137.33.57,443
2360,6,172.16.133.50,50693,216.137.33.57,443
2360,6,172.16.133.36,64955,67.217.64.100,443
2383,17,172.16.133.6,60348,8.8.8.8,53
2389,17,172.16.133.6,55762,8.8.8.8,53
2401,6,172.16.133.78,58887,70.99.54.203,28061
2401,6,172.16.133.78,55130,187.59.124.8,15849
2403,6,172.16.133.25,59904,24.63.143.150,10943
2404,6,172.16.133.25,60121,173.49.112.206,61315
2412,6,172.16.133.63,53748,204.232.200.90,80
2419,6,172.16.133.85,51683,216.115.208.199,443
2421,6,172.16.133.78,49608,68.33.218.83,45301
2422,6,172.16.133.132,52348,98.139.240.23,80
2423,6,172.16.133.92,57615,68.64.30.250,443
2423,6,172.16.133.73,60505,72.21.195.34,443
2427,6,172.16.133.39,62818,216.219.115.17,443
2427,6,172.16.133.39,62821,216.115.217.144,443
2428,6,172.16.133.39,62815,64.74.80.15,443
2428,6,172.16.133.39,62817,216.115.216.44,443
2434,6,172.16.133.92,57616,68.64.13.250,443
2443,6,172.16.133.103,63413,202.173.24.200,443
2468,6,172.16.133.78,58905,130.64.83.164,64216
2481,6,172.16.133.47,56536,67.217.64.65,443
2481,6,172.16.133.47,56537,67.217.66.65,443
2481,6,172.16.133.78,58865,24.44.106.119,18131
2481,6,172.16.133.47,56534,67.217.65.65,443
2518,6,172.16.133.60,62039,67.217.65.49,443
2518,6,172.16.133.60,62041,67.217.64.49,443
2518,6,172.16.133.60,62042,67.217.66.49,443
2519,6,172.16.133.39,62814,216.219.115.17,443
2520,6,172.16.133.93,49509,96.43.146.48,443
2524,6,172.16.133.99,51684,216.219.115.54,443
2528,6,172.16.133.56,60849,67.217.64.49,443
2528,6,172.16.133.99,51681,216.219.115.17,443
2529,6,172.16.133.39,62816,216.219.115.54,443
2531,6,172.16.133.207,55647,67.217.64.49,443
2535,6,172.16.133.54,64195,23.21.122.20,5222
2538,6,172.16.133.39,64202,23.46.17.231,80
2538,17,172.16.133.6,60348,8.8.4.4,53
2538,6,172.16.133.36,64958,67.217.66.99,443
2539,6,172.16.133.36,64954,67.217.65.99,443
2539,6,172.16.133.36,64956,67.217.64.99,443
2539,6,172.16.133.39,64201,23.46.17.231,80
2540,6,172.16.133.47,56533,67.217.64.65,443
2540,6,172.16.133.47,56535,67.217.64.64,443
2545,6,172.16.133.132,54613,216.185.152.111,80
2559,6,172.16.133.132,38655,98.139.134.187,80
2563,17,172.16.133.233,39206,8.8.8.8,33441
2570,6,172.16.133.78,58398,23.67.242.42,80
2585,17,172.16.133.233,37522,8.8.8.8,33442
2591,6,172.16.133.20,55134,173.194.68.125,5222
2608,17,172.16.133.233,39858,8.8.8.8,33443
2609,6,172.16.133.37,59833,157.56.234.118,443
2623,6,172.16.133.67,55896,68.64.13.250,443
2623,6,172.16.133.67,55897,68.64.30.250,443
2624,6,172.16.133.67,55898,67.217.66.244,443
2624,6,172.16.133.67,55899,216.219.115.250,443
2631,6,172.16.133.49,54972,216.115.208.199,443
2633,6,172.16.133.56,56237,208.92.54.5,80
2644,17,172.16.133.39,59498,239.255.255.250,1900
2645,6,172.16.133.132,54620,216.185.152.111,80
2648,6,172.16.133.78,58385,184.50.240.134,80
2655,6,172.16.133.92,55697,216.115.217.201,443
2655,6,172.16.133.92,55693,64.74.80.188,443
2655,6,172.16.133.92,55695,216.115.216.101,443
2656,6,172.16.133.92,55696,216.219.115.163,443
2670,17,172.16.133.6,56285,8.8.8.8,53
2679,6,172.16.133.132,50425,76.13.6.174,80
2684,17,172.16.133.6,54304,8.8.8.8,53
2687,6,172.16.133.35,49522,216.115.208.199,443
2688,6,172.16.133.24,55751,173.194.43.40,443
2697,17,172.16.133.233,40711,8.8.8.8,33444
2697,6,172.16.133.41,52150,173.194.43.59,443
2701,6,172.16.133.24,57115,96.43.146.176,443
2702,6,172.16.133.24,56567,96.43.146.48,443
2702,6,172.16.133.44,64677,208.111.161.254,80
2703,6,172.16.133.44,64678,208.111.161.254,80
2703,6,172.16.133.24,57212,96.43.146.176,443
2714,17,172.16.133.233,37952,8.8.8.8,33445
2722,6,172.16.133.109,53893,70.42.13.101,443
2731,6,172.16.133.207,55645,67.217.64.54,443
2738,6,172.16.133.30,56975,157.56.237.150,443
2738,17,172.16.133.233,36767,8.8.8.8,33446
2748,6,172.16.133.78,58419,208.71.123.129,443
2748,6,172.16.133.78,58418,208.71.123.129,443
2751,6,172.16.133.78,58427,206.188.4.9,443
2751,6,172.16.133.78,58428,206.188.4.9,443
2755,6,172.16.133.63,60815,157.56.232.214,443
2764,6,172.16.133.132,54640,98.139.161.29,80
2767,17,172.16.133.233,33854,8.8.8.8,33447
2778,6,172.16.133.37,59832,157.56.234.118,443
2781,6,172.16.133.132,44330,98.138.19.88,80
2782,6,172.16.133.57,60589,157.56.242.198,443
2791,6,172.16.133.132,52353,98.139.240.23,80
2798,17,172.16.133.233,40692,8.8.8.8,33448
2814,6,172.16.133.23,55028,67.217.66.244,443
2817,6,172.16.133.23,55029,216.219.115.250,443
2818,6,172.16.133.78,58452,63.116.244.145,80
2818,6,172.16.133.78,58453,63.116.244.145,80
2835,6,172.16.133.121,54656,193.182.8.75,4070
2836,6,172.16.133.78,49259,76.29.54.243,10009
2838,6,172.16.133.78,58456,63.116.244.145,80
2838,6,172.16.133.78,58455,63.116.244.145,80
2838,6,172.16.133.78,58454,63.116.244.145,80
2838,17,172.16.133.233,39013,8.8.8.8,33449
2844,6,172.16.133.110,45907,174.129.20.55,443
2847,6,172.16.133.110,45711,74.125.226.222,443
2848,6,172.16.133.78,58451,63.116.244.145,80
2850,6,172.16.133.50,50638,96.43.146.176,443
2856,6,172.16.133.37,60541,96.43.146.48,443
2860,6,172.16.133.37,60539,96.43.146.48,443
2868,6,172.16.133.23,55031,68.64.30.250,443
2868,6,172.16.133.23,55030,68.64.13.250,443
2917,6,172.16.133.67,51317,216.219.115.17,443
2917,6,172.16.133.67,51318,216.115.217.144,443
2917,6,172.16.133.67,51313,64.74.80.15,443
2917,6,172.16.133.67,51316,216.115.216.44,443
2925,6,172.16.133.36,64862,132.245.2.22,443
2942,6,172.16.133.132,38660,98.139.134.187,80
2945,6,172.16.133.71,57510,132.245.2.22,443
2949,6,172.16.133.24,57403,96.43.146.48,443
2949,6,172.16.133.24,57666,96.43.146.48,443
2996,6,172.16.133.126,61083,157.56.244.214,443
2998,6,172.16.133.114,55269,67.217.64.49,443
3001,17,172.16.133.56,49514,68.64.21.42,1853
3001,17,172.16.133.6,50567,8.8.8.8,53
3002,6,172.16.133.47,56543,72.21.195.34,80
3002,6,172.16.133.47,56544,72.21.195.34,80
3006,17,172.16.133.49,58246,68.64.21.41,1853
3013,6,172.16.139.250,1606,64.74.103.175,80
3013,6,172.16.133.41,65162,157.56.236.102,443
3015,17,172.16.133.99,56566,67.217.78.32,1853
3029,17,172.16.133.47,51444,68.64.21.45,1853
3029,6,172.16.133.47,56545,184.72.255.145,80
3029,6,172.16.133.47,56546,184.72.255.145,80
3035,17,172.16.133.57,53807,68.64.21.62,1853
3039,17,172.16.133.85,51035,68.64.29.28,1853
3043,6,172.16.133.99,55387,96.43.146.22,443
3044,6,172.16.133.53,53643,67.217.64.49,443
3044,6,172.16.133.53,53645,67.217.64.54,443
3046,17,172.16.133.60,63861,68.64.21.41,1853
3048,6,172.16.133.78,54905,66.31.24.112,32450
3057,17,172.16.133.207,50477,68.64.21.45,1853
3064,6,172.16.133.132,50430,76.13.6.174,80
3065,6,172.16.133.60,62038,67.217.64.49,443
3065,6,172.16.133.60,62040,67.217.64.54,443
3069,6,172.16.133.132,54645,98.139.161.29,80
3077,17,172.16.133.67,56707,68.64.21.46,1853
3090,17,172.16.133.92,64264,68.64.29.40,1853
3095,17,172.16.133.26,54654,68.64.21.37,1853
3102,17,172.16.133.19,5060,74.63.41.218,5060
3103,6,172.16.133.93,54031,216.115.208.199,443
3107,6,172.16.133.15,53995,157.56.240.102,443
3108,6,172.16.133.78,58886,38.124.22.82,36043
3109,6,172.16.133.39,64203,23.67.242.64,80
3112,6,172.16.133.73,60219,173.194.43.30,443
3123,17,172.16.133.114,49319,68.64.21.44,1853
3124,17,172.16.133.6,53474,8.8.8.8,53
3129,17,172.16.133.118,56495,68.64.21.45,1853
3132,17,172.16.133.37,55363,68.64.21.36,1853
3132,6,172.16.133.63,53330,108.168.241.135,80
3132,17,172.16.133.39,55445,67.217.78.36,1853
3137,6,172.16.133.132,44335,98.138.19.88,80
3144,6,172.16.133.57,59184,216.115.216.98,443
3144,6,172.16.133.57,59186,216.219.115.160,443
3144,6,172.16.133.57,59187,216.115.217.198,443
3144,6,172.16.133.57,59182,64.74.80.185,443
3146,6,172.16.133.28,49284,5.79.25.105,443
3150,6,172.16.133.73,60507,174.129.16.74,443
3159,6,172.16.133.132,52358,98.139.240.23,80
3169,6,172.16.133.207,55651,67.217.64.97,443
3188,17,172.16.133.36,62603,68.64.21.42,1853
3191,17,172.16.133.53,60838,68.64.21.40,1853
3199,6,172.16.133.92,55692,216.115.217.201,443
3199,6,172.16.133.92,55694,216.115.217.210,443
3210,6,172.16.133.45,60451,96.43.146.22,443
3216,6,172.16.133.78,58921,24.210.53.247,51741
3236,6,172.16.133.25,60406,207.38.140.238,26845
3236,6,172.16.133.25,62051,68.49.25.49,55165
3246,6,172.16.133.207,55844,199.16.156.8,80
3249,6,172.16.133.50,50684,64.56.203.22,443
3258,6,172.16.133.78,56478,68.9.194.237,54094
3303,6,172.16.133.93,60405,216.137.33.157,80
3312,6,172.16.133.37,60405,216.115.208.199,443
3320,6,172.16.133.92,55717,68.64.28.20,443
3322,6,172.16.133.63,53725,107.22.18.198,443
3322,6,172.16.133.41,52427,74.125.226.89,80
3324,6,172.16.133.24,57633,23.20.10.203,443
3325,17,172.16.133.92,58748,68.64.28.91,8200
3337,6,172.16.133.56,60847,67.217.65.54,443
3337,6,172.16.133.56,60850,67.217.64.54,443
3337,6,172.16.133.56,60851,67.217.66.54,443
3337,6,172.16.133.93,60581,74.205.17.67,80
3337,6,172.16.133.93,60582,74.205.17.67,80
3339,17,172.16.133.6,56067,8.8.8.8,53
3341,6,172.16.133.26,53072,107.20.103.220,443
3365,6,172.16.133.118,58122,64.74.80.188,443
3367,6,172.16.133.118,58123,216.115.216.101,443
3367,6,172.16.133.118,58124,216.219.115.163,443
3367,6,172.16.133.118,58125,216.115.217.201,443
3377,6,172.16.133.73,60508,23.13.208.81,443
3392,6,172.16.133.132,38665,98.139.134.187,80
3394,6,172.16.133.78,55436,68.49.1.159,44534
3394,6,172.16.133.78,50685,198.82.107.217,44419
3394,6,172.16.133.78,49709,68.198.245.116,26725
3394,6,172.16.133.78,62209,128.119.195.145,38677
3394,6,172.16.133.78,55611,96.3.161.187,44369
3394,6,172.16.133.78,56344,96.243.227.77,12365
3394,6,172.16.133.78,49613,71.231.31.96,46619
3394,6,172.16.133.78,55438,71.234.178.21,33052
3394,6,172.16.133.78,57678,198.82.205.114,23618
3394,6,172.16.133.78,55437,173.61.73.122,11648
3394,6,172.16.133.78,58867,199.94.91.63,12192
3394,6,172.16.133.78,50616,108.32.188.171,15218
3394,6,172.16.133.78,60699,98.216.191.85,44774
3394,6,172.16.133.78,64765,108.13.146.190,21031
3394,6,172.16.133.78,54982,72.80.185.137,13135
3394,6,172.16.133.78,55590,65.19.76.135,27186
3394,6,172.16.133.78,58234,165.124.181.58,40169
3394,6,172.16.133.78,51583,71.56.69.159,64277
3394,6,172.16.133.78,54271,50.149.21.29,56409
3394,6,172.16.133.78,54670,209.6.55.79,64921
3394,6,172.16.133.78,56347,24.238.106.59,35983
3394,6,172.16.133.78,58249,35.24.119.169,55765
3394,6,172.16.133.78,53947,173.22.42.240,55220
3395,6,172.16.133.78,59040,76.92.112.222,34755
3395,6,172.16.133.78,58806,98.209.196.102,34603
3395,6,172.16.133.78,58880,169.233.51.66,46939
3395,6,172.16.133.78,58840,74.101.38.221,12868
3395,6,172.16.133.78,58922,67.171.115.41,16349
3395,6,172.16.133.78,58842,97.104.102.121,38017
3395,6,172.16.133.78,58899,184.96.221.120,64510
3395,6,172.16.133.78,58852,69.120.250.50,11642
3395,6,172.16.133.78,58862,71.126.171.148,23164
3395,6,172.16.133.78,58971,173.59.1.130,47111
3446,6,172.16.133.54,64237,96.43.146.22,443
3446,6,172.16.133.25,60425,71.252.224.198,44248
3454,6,172.16.133.73,59940,23.32.176.63,443
3457,6,172.16.133.25,49412,173.194.68.189,443
3495,6,172.16.133.63,49228,23.21.62.199,5222
3496,6,172.16.133.78,58985,96.43.146.176,443
3503,6,172.16.133.78,55648,96.43.146.48,443
3504,6,172.16.133.110,45712,74.125.226.222,443
3504,6,172.16.133.78,59020,96.43.146.48,443
3509,6,172.16.133.73,60221,173.194.43.57,443
3510,6,172.16.133.132,50435,76.13.6.174,80
3511,6,172.16.133.45,61310,96.43.146.178,443
3511,6,172.16.133.73,60510,64.208.138.118,443
3517,6,172.16.133.26,53042,68.64.28.20,443
3518,6,172.16.133.78,58986,96.43.146.176,443
3526,17,172.16.133.6,56790,8.8.8.8,53
3534,6,172.16.133.85,64606,96.43.146.22,443
3538,6,172.16.133.78,59001,96.242.17.13,60086
3539,6,172.16.133.30,59917,157.56.237.150,443
3540,6,172.16.133.50,50694,74.125.226.228,443
3550,6,172.16.133.110,45915,174.129.20.55,443
3550,6,172.16.133.73,60223,74.125.226.217,443
3553,6,172.16.133.41,52661,199.102.234.31,80
3553,6,172.16.133.41,52662,199.102.234.31,80
3569,6,172.16.133.132,54650,98.139.161.29,80
3571,6,172.16.133.37,60544,74.125.226.224,443
3582,6,172.16.133.39,64205,68.142.253.40,80
3587,6,172.16.133.20,62294,216.219.115.250,443
3587,6,172.16.133.75,58053,96.43.146.176,443
3587,6,172.16.133.132,44340,98.138.19.88,80
3591,6,172.16.133.50,50688,96.43.146.22,443
3599,6,172.16.133.132,52363,98.139.240.23,80
3606,6,172.16.133.41,52445,207.171.14.112,80
3610,6,172.16.133.20,62295,67.217.66.244,443
3611,6,172.16.133.78,49608,68.33.218.83,45301
3621,6,172.16.133.78,58865,24.44.106.119,18131
3624,6,172.16.133.78,58905,130.64.83.164,64216
3641,6,172.16.133.11,54697,209.34.90.75,443
3643,6,172.16.133.50,50695,74.125.226.222,443
3662,6,172.16.133.20,62296,68.64.30.250,443
3666,6,172.16.133.99,63680,216.115.208.199,443
3671,6,172.16.133.78,59021,96.43.146.178,443
3671,6,172.16.133.78,59022,96.43.146.178,443
3681,6,172.16.133.37,60487,216.219.115.183,443
3681,6,172.16.133.37,60488,216.115.217.225,443
3681,6,172.16.133.37,60483,64.74.80.244,443
3681,6,172.16.133.37,60485,216.115.216.31,443
3682,6,172.16.133.53,53644,67.217.65.49,443
3682,6,172.16.133.53,53647,67.217.64.49,443
3682,6,172.16.133.53,53648,67.217.66.49,443
3683,6,172.16.133.37,60499,23.13.211.100,443
3686,6,172.16.133.41,52450,67.69.174.24,80
3691,6,172.16.133.25,63052,97.89.18.110,59737
3692,6,172.16.133.20,62297,68.64.13.250,443
3713,17,172.16.133.207,50478,67.217.86.124,8200
3719,6,172.16.133.118,58205,180.153.30.250,443
3720,6,172.16.133.50,50683,64.56.203.22,443
3721,6,172.16.133.45,61288,96.43.146.178,443
3723,6,172.16.133.50,50696,64.56.203.22,443
3728,6,172.16.133.78,55130,187.59.124.8,15849
3732,6,172.16.133.103,63204,96.43.146.48,443
3734,6,172.16.133.48,60096,75.126.109.194,80
3736,6,172.16.133.41,52439,54.243.70.224,80
3742,17,172.16.133.57,53807,68.64.21.71,1853
3750,6,172.16.133.132,54613,216.185.152.111,80
3752,6,172.16.133.50,50697,204.232.250.57,443
3779,6,172.16.133.114,55273,67.217.66.49,443
3780,6,172.16.133.114,55270,67.217.65.49,443
3780,6,172.16.133.114,55272,67.217.64.49,443
3787,6,172.16.133.41,52376,23.60.230.152,80
3796,6,172.16.133.132,38670,98.139.134.187,80
3800,6,172.16.133.16,59316,208.85.40.20,80
3817,6,172.16.133.92,49464,96.43.146.22,443
3826,6,172.16.133.82,61251,64.56.203.22,443
3831,17,172.16.133.109,49151,108.59.243.194,49153
3831,17,172.16.133.109,49151,108.59.243.194,49154
3831,17,172.16.133.109,49151,108.59.243.194,49155
3833,6,172.16.133.56,56237,208.92.54.5,80
3833,6,172.16.133.99,51683,64.74.80.15,443
3833,6,172.16.133.99,51685,216.115.216.44,443
3833,6,172.16.133.99,51686,216.219.115.17,443
3833,6,172.16.133.99,51687,216.115.217.144,443
3838,6,172.16.133.78,58445,63.116.244.160,80
3844,6,172.16.133.112,51577,174.129.24.14,8080
3844,6,172.16.133.41,52462,67.69.196.153,80
3865,6,172.16.133.78,59024,96.43.146.178,443
3873,17,172.16.133.6,55584,8.8.8.8,53
3874,6,172.16.133.76,61548,96.43.146.48,443
3882,6,172.16.133.132,54620,216.185.152.111,80
3888,6,172.16.133.78,58440,63.116.244.160,80
3888,6,172.16.133.78,58441,63.116.244.160,80
3893,17,172.16.133.6,63733,8.8.8.8,53
3905,6,172.16.133.42,55084,157.56.236.102,443
3906,6,172.16.133.78,58529,205.188.201.137,80
3912,6,172.16.133.41,52663,23.15.129.86,80
3912,6,172.16.133.41,52664,23.15.129.86,80
3912,6,172.16.133.41,52665,23.15.129.86,80
3912,6,172.16.133.41,52666,23.15.129.86,80
3912,6,172.16.133.41,52667,23.15.129.86,80
3912,6,172.16.133.41,52668,23.15.129.86,80
3916,6,172.16.133.132,50440,76.13.6.174,80
3921,6,172.16.133.132,54655,98.139.161.29,80
3928,6,172.16.133.42,54610,216.115.208.199,443
3938,6,172.16.133.26,53038,67.217.65.99,443
3938,6,172.16.133.26,53040,67.217.64.99,443
3938,6,172.16.133.26,53041,67.217.66.99,443
3940,6,172.16.133.207,55649,67.217.66.54,443
3940,6,172.16.133.207,55646,67.217.65.54,443
3940,6,172.16.133.207,55648,67.217.64.54,443
3941,6,172.16.133.37,60490,68.64.28.20,443
3976,6,172.16.133.13,52118,96.43.146.22,443
3977,6,172.16.133.85,60806,132.245.1.150,443
3977,6,172.16.133.120,49166,50.16.211.32,8080
3992,6,172.16.133.132,44345,98.138.19.88,80
3992,6,172.16.133.85,51700,216.219.115.183,443
3992,6,172.16.133.85,51701,216.115.217.225,443
3993,6,172.16.133.85,51696,64.74.80.244,443
3993,6,172.16.133.85,51699,216.115.216.31,443
3995,6,172.16.133.78,59025,96.43.146.178,443
4000,6,172.16.133.83,51135,216.115.208.199,443
4001,17,172.16.133.56,49514,68.64.21.42,1853
4004,6,172.16.133.163,3513,74.125.226.207,80
4004,6,172.16.133.163,3512,74.125.226.207,80
4004,6,172.16.133.163,3511,74.125.226.207,80
4006,17,172.16.133.49,58246,68.64.21.41,1853
4006,6,172.16.133.85,60808,132.245.1.150,443
4015,17,172.16.133.99,56566,67.217.78.32,1853
4022,6,172.16.133.49,54985,67.217.66.65,443
4023,6,172.16.133.49,54982,67.217.65.65,443
4023,6,172.16.133.49,54984,67.217.64.65,443
4028,6,172.16.133.45,61299,173.194.75.106,443
4029,17,172.16.133.47,51444,68.64.21.45,1853
4029,6,172.16.133.132,52368,98.139.240.23,80
4030,6,172.16.133.41,52453,23.60.228.46,80
4039,17,172.16.133.85,51035,68.64.29.28,1853
4046,17,172.16.133.60,63861,68.64.21.41,1853
4053,17,172.16.133.73,56898,239.255.255.250,1900
4054,6,172.16.133.36,64517,54.243.254.190,443
4055,17,172.16.133.57,53807,68.64.21.62,1853
4058,6,172.16.133.53,53651,67.217.94.254,443
4069,6,172.16.133.114,55214,96.43.146.22,443
4090,17,172.16.133.92,64264,68.64.29.40,1853
4092,6,172.16.133.45,61303,67.152.103.227,80
4095,17,172.16.133.26,54654,68.64.21.37,1853
4099,6,172.16.133.45,61311,67.152.103.227,80
4117,17,172.16.133.6,56823,8.8.8.8,53
4117,17,172.16.133.6,53522,8.8.8.8,53
4128,17,172.16.133.114,49319,68.64.21.44,1853
4132,17,172.16.133.37,55363,68.64.21.36,1853
4156,17,172.16.133.207,50477,68.64.21.45,1853
4157,6,172.16.133.41,52454,67.69.174.113,80
4158,6,172.16.133.24,57652,23.20.26.196,443
4170,17,172.16.133.6,50363,8.8.8.8,53
4172,17,172.16.133.67,56707,68.64.21.46,1853
4175,17,172.16.133.6,52582,8.8.8.8,53
4175,17,172.16.133.6,49754,8.8.8.8,53
4179,17,172.16.133.56,49515,67.217.86.146,8200
4183,6,172.16.133.103,63414,216.115.222.200,443
4187,6,172.16.133.132,38675,98.139.134.187,80
4190,6,172.16.133.22,53973,184.72.243.110,80
4191,17,172.16.133.53,60838,68.64.21.40,1853
4193,17,172.16.133.99,56567,67.217.88.86,8200
4194,17,172.16.133.36,62603,68.64.21.42,1853
4199,6,172.16.133.93,60419,23.21.114.119,80
4203,17,172.16.133.6,60269,8.8.8.8,53
4206,6,172.16.133.67,49205,96.43.146.22,443
4212,17,172.16.133.6,56167,8.8.8.8,53
4212,17,172.16.133.6,64666,8.8.8.8,53
4214,6,172.16.133.42,57006,198.145.13.24,80
4215,6,172.16.133.42,57007,198.145.13.24,80
4215,6,172.16.133.42,57008,198.145.13.24,80
4224,17,172.16.133.118,56495,68.64.21.45,1853
4228,6,172.16.133.56,56507,67.69.174.18,80
4231,17,172.16.133.39,55445,67.217.78.36,1853
4232,17,172.16.133.6,63912,8.8.8.8,53
4243,17,172.16.133.6,53525,8.8.8.8,53
4244,17,172.16.133.6,63291,8.8.8.8,53
4256,6,172.16.133.56,60854,67.217.64.97,443
4257,6,172.16.133.20,62259,202.68.93.36,443
4261,6,172.16.133.44,64675,216.52.242.80,80
4263,17,172.16.133.6,54281,8.8.8.8,53
4271,17,172.16.133.6,59095,8.8.8.8,53
4273,6,172.16.133.39,49310,132.245.1.150,443
4273,17,172.16.133.6,51239,8.8.8.8,53
4281,6,172.16.133.83,63466,157.56.237.150,443
4291,6,172.16.133.35,57118,74.125.226.86,443
4293,17,172.16.133.6,55679,8.8.8.8,53
4294,6,172.16.133.132,50445,76.13.6.174,80
4299,17,172.16.133.6,64675,8.8.8.8,53
4307,17,172.16.133.6,54390,8.8.8.8,53
4311,6,172.16.133.103,63415,66.151.158.187,443
4311,6,172.16.133.99,51681,216.219.115.17,443
4311,6,172.16.133.99,51684,216.219.115.54,443
4314,6,172.16.133.99,51689,216.115.209.97,443
4315,6,172.16.133.57,60187,184.73.197.44,443
4323,6,172.16.133.44,64678,208.111.161.254,80
4338,6,172.16.133.78,58528,173.194.43.57,80
4340,6,172.16.133.103,63416,216.219.112.250,443
4345,6,172.16.133.41,52670,199.102.234.31,80
4350,17,172.16.133.6,58976,8.8.8.8,53
4353,6,172.16.133.41,52671,199.102.234.31,80
4354,6,172.16.133.39,64198,63.116.244.80,80
4355,6,172.16.133.39,64199,63.116.244.80,80
4357,6,172.16.133.132,54660,98.139.161.29,80
4364,6,172.16.133.39,64197,63.116.244.80,80
4364,6,172.16.133.39,64200,63.116.244.80,80
4375,6,172.16.133.132,44350,98.138.19.88,80
4380,6,172.16.133.92,57619,216.219.115.250,443
4380,6,172.16.133.41,52672,199.102.234.31,80
4383,6,172.16.133.85,51704,68.64.28.20,443
4384,17,172.16.133.6,56130,8.8.8.8,53
4384,17,172.16.133.6,52620,8.8.8.8,53
4386,17,172.16.133.6,57077,8.8.8.8,53
4388,6,172.16.133.92,57620,67.217.66.244,443
4394,6,172.16.133.39,64211,63.116.244.80,80
4399,6,172.16.133.93,60414,74.125.226.206,443
4417,17,172.16.133.47,54021,239.255.255.250,1900
4418,17,172.16.133.58,54020,239.255.255.250,1900
4420,6,172.16.133.92,50016,157.56.240.102,443
4423,6,172.16.133.93,60428,74.125.226.207,443
4425,6,172.16.133.39,62821,216.115.217.144,443
4425,6,172.16.133.39,62815,64.74.80.15,443
4426,6,172.16.133.39,62817,216.115.216.44,443
4426,6,172.16.133.78,58852,69.120.250.50,11642
4426,6,172.16.133.39,62818,216.219.115.17,443
4436,6,172.16.133.41,52592,74.125.226.67,80
4439,6,172.16.133.93,60440,173.194.43.62,80
4442,6,172.16.133.30,56973,157.56.237.150,443
4443,6,172.16.133.93,60438,74.125.226.207,443
4443,6,172.16.133.93,60417,208.71.125.69,80
4443,17,172.16.133.6,63408,8.8.8.8,53
4444,6,172.16.133.41,52673,23.62.105.87,80
4444,6,172.16.133.41,52674,23.62.105.87,80
